,username,datetime,comment,likes,url
22,olga_flower593,2020-05-11T09:54:50.000Z,👍👍👍👍👍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
23,ana.garcian,2020-05-11T19:37:59.000Z,😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
24,ellakobs,2020-01-23T01:17:55.000Z,Hopefully some day😍😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
25,hiagobellate,2020-01-23T18:16:35.000Z,Poseeeeeeeeeee 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
26,juanarenxs,2020-01-26T07:06:44.000Z,Daddy,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
27,typical.janiah,2020-01-27T11:54:53.000Z,BREATHTAKING!!!!,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
28,ricardoguisantes,2020-01-28T22:37:28.000Z,very sweet,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
29,ronyosef___,2020-01-30T09:55:45.000Z,❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
30,beatriz_contin,2020-02-07T22:57:09.000Z,🤗👏,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
31,renulavado,2020-02-09T20:10:45.000Z,How u dare do this to me,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
32,renulavado,2020-02-09T20:11:34.000Z,I love you,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
33,jeaneedarosa,2020-02-13T00:09:40.000Z,😍😍😍😍😍,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
34,jeaneedarosa,2020-02-13T00:09:43.000Z,love you,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
35,drosagabriella,2020-02-17T01:47:59.000Z,My crush 😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
36,sofietren012,2020-01-18T07:01:07.000Z,Yes 💛💖,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
37,chloe_nicole_3,2020-01-19T16:42:00.000Z,"@bensplatt I know this has nothing to do with the post, but I have a favor to ask! My friend Adam is going out for an NYC college audition today to try to get into their musical theatre program and I was hoping you might be willing to wish him well? You are one of his biggest inspirations and I know it would mean the world to him! 😄",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
38,mattibbraps,2020-01-20T07:51:12.000Z,Omg your music makes me cry or sleep either one because your voice is just so soothing I can’t help but fall asleep🥺💗,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
39,a_350m,2020-01-20T15:16:23.000Z,Season 2 when???????? 😩,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
40,macielmaskala,2020-01-20T15:25:32.000Z,O dono do BRASIL,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
41,macielmaskala,2020-01-20T15:25:35.000Z,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
42,macielmaskala,2020-01-20T15:25:36.000Z,AMOOO,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
43,pjordan1988,2020-01-20T15:44:38.000Z,Stud,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
44,cconnor751,2020-01-21T07:00:12.000Z,😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
45,its_me_ayeshuu,2020-01-21T10:58:12.000Z,Oh man you are so talented💜💜💜💜 i love your song Rain and River💜💜💜💜 ahh they are my fav song💜💜☹😭,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
46,its_me_ayeshuu,2020-01-21T10:59:23.000Z,İ watch @the_politician series it was awesome 💜💜 @bensplatt,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
47,teriaki,2020-01-22T23:47:36.000Z,Watching The Politician. Literally weeping over the song. You’re the kind of talented & gifted that inspires me to try and be the best I can be bc it brings the world so much joy. So amazing 🙌🙌🙌,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
48,nicolasmaiques,2020-01-13T16:54:03.000Z,Perdón.. @gisellezoryez.. Pero en esta foto se parece a tu nico mas q a mi.... 🤷‍♂️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
49,branka_gallo13,2020-01-13T23:31:55.000Z,😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
50,combusting_colors,2020-01-15T05:11:12.000Z,i mean... is there any possible way to unlove you Sir 🥺,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
51,lilly_yuffa,2020-01-15T21:27:46.000Z,Please reply❤️❤️❤️❤️❤️❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
52,hansengrace,2020-01-16T04:09:51.000Z,ugh guess my invite got lost in the mail!!,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
53,loujiles,2020-01-16T18:15:55.000Z,Can you adopt me ☺️❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
54,loujiles,2020-01-16T18:16:14.000Z,Or could you teach me to sing,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
55,sofiadeibe,2020-01-16T18:58:10.000Z,Te amo Ben Platt,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
56,filipemarkis,2020-01-17T06:41:05.000Z,😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
57,ryanmichaelnew,2020-01-17T08:33:47.000Z,😍 Obsessed,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
58,hardflipjoey,2020-01-17T15:25:26.000Z,"Look, let’s cut a deal, let’s be friends, or we could date, just kidding 😂, or if you actually want to? No it’s just a joke 😂😂, unless?",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
59,yogibass,2020-01-18T02:51:41.000Z,❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
60,girlsofrockandroll,2020-01-11T01:23:22.000Z,You should come to Marie's Crisis Cafe tonight! 🔥🔥🔥,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
61,withlove__kate,2020-01-11T05:14:39.000Z,"I don’t know who you meant Grow as we go for but it describes military families so clearly. So beautiful. Thank you. We can grow together, if only we have a chance ❤️",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
62,liuasapie888,2020-01-11T17:44:49.000Z,"carefully, have come to that conclusion, and nothing",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
63,amelfairlibre,2020-01-11T18:04:14.000Z,you that he is actuated chiefly,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
64,carpetcontinentcenter,2020-01-11T18:16:45.000Z,👏🌺👏,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
65,ejmusicman,2020-01-11T20:36:31.000Z,Here for the RBG collar.,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
66,jacobfsmith,2020-01-12T09:13:56.000Z,Wtf literally so cute,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
67,smithbermas,2020-01-13T02:22:09.000Z,Love you.,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
68,heineken_bg,2020-01-13T03:47:29.000Z,So gorgeous 😍❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
69,ariel_jx,2020-01-13T08:20:53.000Z,You’re one of the funniest people on tv 😂💯,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
70,tim_ralph,2020-01-13T10:08:07.000Z,Swoon! #datetime @bensplatt 🥂🖤,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
71,starwritesstuff,2020-01-13T13:42:02.000Z,You should take a photo at 57th street if ya know what I mean,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
72,instafrankvera,2020-01-09T22:18:01.000Z,super cute,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
73,majo.ariass,2020-01-10T01:41:34.000Z,i love you,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
74,jp_lg,2020-01-10T02:19:48.000Z,Omg,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
75,smells.like.dean.spirit,2020-01-10T02:31:41.000Z,Cease and desist being this delicious. 💗,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
76,smells.like.dean.spirit,2020-01-10T02:31:42.000Z,Cease and desist being this delicious. 💗,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
77,rhy_not,2020-01-10T03:31:00.000Z,Perfection!,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
78,ntuthukok_,2020-01-10T15:45:18.000Z,I love you... Thank you for your brilliant work❤️❤️❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
79,benplattforforeverx,2020-01-10T17:21:26.000Z,I will love you for forever,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
80,justnadams,2020-01-10T19:23:37.000Z,Unrelated but could you please release your version of Somewhere..,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
81,julespiazza,2020-01-10T21:09:15.000Z,please notice me 😩 I luv you,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
82,naveahanne,2020-01-10T23:20:11.000Z,It’s ninas birthday,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
83,acidodesos,2020-01-10T23:29:32.000Z,love u so much😭👕💙,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
84,calummacdonnell,2020-01-08T10:31:31.000Z,You pull the same face in every photo it’s like your a farken robot,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
85,vanessapliskow,2020-01-08T13:25:02.000Z,😍😍😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
86,glblctzn,2020-01-08T16:49:28.000Z,👑👑👑,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
87,hoku_music_official,2020-01-08T20:44:52.000Z,So handsome,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
88,yournickofthewoods,2020-01-08T22:48:23.000Z,Pls drp cncrt spcl.,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
89,teodora.stanisavljevic_,2020-01-09T01:23:03.000Z,How many girlfriends does this man have lmfaooo just scroll @marinaaa_mitrovic,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
90,joewranglerpdx,2020-01-09T03:23:21.000Z,So cute,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
91,maryisalibraa,2020-01-09T03:44:31.000Z,I just love u,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
92,maryisalibraa,2020-01-09T03:44:39.000Z,Just wanted to let u know,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
93,isaac.behr,2020-01-09T07:03:14.000Z,Your forehead is huge,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
94,storyteller.in.training,2020-01-09T11:19:23.000Z,you look amazing ❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
95,goldmeetsgolden,2020-01-09T13:54:17.000Z,✨,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
96,iza_bellasousa,2020-01-08T01:00:47.000Z,#F4F #SDV #FOLLOWME,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
97,peau.de.soie,2020-01-08T01:28:06.000Z,Love you!!,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
98,born.again.gay,2020-01-08T01:47:21.000Z,Handsome,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
99,felpsgalvao,2020-01-08T02:07:26.000Z,Dad,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
100,klvisme,2020-01-08T02:39:45.000Z,Your girl posse is unrivaled.,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
101,christabelioni,2020-01-08T03:32:57.000Z,10/10 atmosphere would go back,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
102,hmannonline,2020-01-08T03:38:47.000Z,Fierce,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
103,edgebrendan,2020-01-08T03:52:03.000Z,"Looks fun, but somebody has to watch",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
104,medieval.dickweed,2020-01-08T04:45:33.000Z,my favorite man,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
105,shoashekannotstirred,2020-01-08T05:26:42.000Z,So handsome,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
106,sarahmclaughlin,2020-01-08T06:31:32.000Z,@__elliebellie at least there’s always ben platt,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
107,alexislozad,2020-01-08T08:41:44.000Z,Why are you so cute? 🖤,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
108,rileymellenthin,2020-01-07T20:19:59.000Z,Daddy,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
109,joannefuckinglin,2020-01-07T20:27:02.000Z,@papi_patel,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
110,alsdelprete,2020-01-07T20:30:21.000Z,absolute icons,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
111,kindofawkwardspam,2020-01-07T20:34:18.000Z,woah❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
112,pfontaine10,2020-01-07T20:37:51.000Z,❤️❤️❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
113,joannefuckinglin,2020-01-07T20:54:57.000Z,@papi_patel,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
114,cxnfused.boy,2020-01-07T21:00:28.000Z,HERMOSO,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
115,cxnfused.boy,2020-01-07T21:00:31.000Z,DIVINO,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
116,cxnfused.boy,2020-01-07T21:00:46.000Z,PERFECCIÓN HECHA SER HUMANO ❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
117,eloisecoel,2020-01-07T23:18:07.000Z,omg YOU SERVED with these looks,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
118,dwwardstl,2020-01-08T00:17:42.000Z,Handsome!,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
119,valtrugar,2020-01-08T00:51:23.000Z,Gorg,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
120,andreambuono,2020-01-07T18:09:26.000Z,❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
121,thejoshuakeith,2020-01-07T18:12:19.000Z,but no pictures with beyonce in the back??? baby ben what,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
122,musical.misha,2020-01-07T18:20:21.000Z,You two are ECERYTHING👏💕💕💕,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
123,mmadi.jayne,2020-01-07T18:34:04.000Z,ur a DREAM 🤩,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
124,sappphicle,2020-01-07T18:35:33.000Z,step 1: be famous,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
125,filmguy88,2020-01-07T18:36:50.000Z,😍😍😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
126,wwwillaaa,2020-01-07T18:56:51.000Z,i love you you’re beautiful,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
127,anna_paradisi,2020-01-07T19:08:41.000Z,Omg I ve got the perfect pair to your solo if you except match makes xxx,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
128,hopeful_lee,2020-01-07T19:35:52.000Z,😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
129,avaclairehays,2020-01-07T19:39:05.000Z,I love the picture with david,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
130,cjkeys2,2020-01-07T19:44:14.000Z,"Hey Ben and crew, wondering if you’re in the market for an additional best friend. I’d like to join your squad. Xoxo",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
131,miquelatoo,2020-01-07T20:12:27.000Z,the cutest 😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
132,gabejrichardson,2020-01-07T15:58:23.000Z,LOVE,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
133,gabejrichardson,2020-01-07T15:58:24.000Z,YOU,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
134,gabejrichardson,2020-01-07T15:58:25.000Z,OMG,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
135,gabejrichardson,2020-01-07T15:58:28.000Z,ICONIC,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
136,joseph.limz,2020-01-07T16:12:39.000Z,OLDER,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
137,tesschason,2020-01-07T16:45:31.000Z,I love you,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
138,x_uwu_samantha_uwu_x,2020-01-07T17:01:44.000Z,U and The Politician were ROBBED,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
139,rothblanc,2020-01-07T17:29:42.000Z,💓,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
140,tinchopiola,2020-01-07T17:30:45.000Z,Are u real? 🤤,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
141,jaorosas,2020-01-07T18:03:31.000Z,(foto 8) claramente eu tirando fotos 😅💕,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
142,emelietg,2020-01-07T18:07:29.000Z,The last picture looks like a renaissance painting,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
143,larismalheiros,2020-01-07T18:07:57.000Z,i love u,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
144,mendozamariano,2020-01-07T12:46:50.000Z,Babyyy😍😘,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
145,madejuice,2020-01-07T13:06:41.000Z,Dad,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
146,nothing142738,2020-01-07T13:21:52.000Z,"Love you, Ben! ❤️",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
147,eugenesal_,2020-01-07T13:27:43.000Z,ok go off then yo,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
148,polly_recycle_sista,2020-01-07T14:10:10.000Z,Ben platt perfection,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
149,chassenick,2020-01-07T14:14:38.000Z,The treblemakers didn’t deserve you.,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
150,chill_matt2,2020-01-07T14:28:12.000Z,Dad,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
151,thegaydoll,2020-01-07T14:48:11.000Z,You look good man ! 👑❤️🔥🏆,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
152,mckenzieshelleyyy,2020-01-07T15:25:32.000Z,love,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
153,suesp4321,2020-01-07T15:50:38.000Z,♥️♥️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
154,gabejrichardson,2020-01-07T15:58:16.000Z,I,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
155,gabejrichardson,2020-01-07T15:58:19.000Z,FUCKING,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
156,anargha.pal,2020-01-07T07:28:28.000Z,i love you so much,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
157,jat_la,2020-01-07T07:30:12.000Z,Loved seeing you and Beanie last night. Go HW class of 2011!,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
158,jojodaisy77,2020-01-07T07:37:43.000Z,Very handsome 👌🏻,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
159,ambersambrano,2020-01-07T07:39:33.000Z,💜,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
160,cousingabe,2020-01-07T08:44:03.000Z,Ben! 😊,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
161,kaintura_uk071,2020-01-07T09:11:38.000Z,vsco#blogger#instagood#vintage#nyc#followme#dog#canon#me#workout#hot#happy#Selfie#luxury#foodporn#success#red#happiness#paris#photoshoot#color#Japan#life#boy#body#sexy#sea,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
162,ancaybugoy,2020-01-07T10:47:29.000Z,❤️❤️❤️❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
163,ageu_meneses,2020-01-07T10:48:11.000Z,Perfeito💖,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
164,_kathrynkim,2020-01-07T12:08:14.000Z,these are art.,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
165,marcosmend_,2020-01-07T12:13:21.000Z,😍👏,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
166,adhira.sambaraju,2020-01-07T12:28:39.000Z,just slay,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
167,antliim,2020-01-07T12:32:53.000Z,icon,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
168,bourgeois.ez,2020-01-07T04:49:45.000Z,"darn, should've gone. maybe next time i won't skip the party and eat food",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
169,notinuse12345987654321,2020-01-07T05:04:24.000Z,My literal icon @lilyy.weir,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
170,leahgiardina,2020-01-07T05:06:02.000Z,All so beautiful,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
171,delfinasilva__,2020-01-07T05:30:53.000Z,father,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
172,sadiebuggle,2020-01-07T05:32:23.000Z,u got robbed period,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
173,kgrassby,2020-01-07T05:51:17.000Z,Cuties❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
174,candacejrich,2020-01-07T05:58:53.000Z,I just love you,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
175,theresamfurey,2020-01-07T06:00:26.000Z,"Ben, you looked GOLDEN tonight🎼🎭",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
176,charlyialv,2020-01-07T06:07:38.000Z,Eres hermoso 😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
177,alexanderandrade777,2020-01-07T06:15:11.000Z,You are so Handsome ❤️😍,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
178,haleyaab,2020-01-07T06:27:16.000Z,U pretty man u,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
179,iamdannylaverde,2020-01-07T06:52:37.000Z,So dope man!,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
180,itsjulianharper,2020-01-07T03:42:00.000Z,love u,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
181,eilkleim,2020-01-07T03:43:33.000Z,❤️,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
182,mlumagno,2020-01-07T03:54:00.000Z,poxa e nenhuma foto com o andrew😔,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
183,8xnvc,2020-01-07T04:01:04.000Z,love u,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
184,thejamiriley,2020-01-07T04:09:22.000Z,did u say hi to Beyoncé,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
185,andrearoberge,2020-01-07T04:19:55.000Z,You looked great! I was rooting for ya,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
186,thehaydenbaulch,2020-01-07T04:31:24.000Z,Marry me,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
187,elmo.lynmo.wilmo23,2020-01-07T04:46:38.000Z,BEN,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
188,elmo.lynmo.wilmo23,2020-01-07T04:46:40.000Z,MARRY ME,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
189,elmo.lynmo.wilmo23,2020-01-07T04:46:49.000Z,YOURE SO HANDSOME AND HOT AND CUTE AND OMG,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
190,elmo.lynmo.wilmo23,2020-01-07T04:46:56.000Z,I FRICKEN LOVE YOU SO MUCH,2 likes,https://www.instagram.com/p/B6_Rf2Xhub5/
191,elmo.lynmo.wilmo23,2020-01-07T04:46:59.000Z,MY IDOL❤️❤️❤️❤️,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
192,chicity,2020-01-07T02:55:37.000Z,But for real you were ROBBED,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
193,sam._lew,2020-01-07T02:59:37.000Z,"As much as I would love that, I don’t think ima get a golden globe dad.❤️",Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
194,madison_meri,2020-01-07T02:59:45.000Z,@carolinesurrett what a cutie pie,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
195,madison_meri,2020-01-07T02:59:55.000Z,@carolinesurrett what a cutie pie,1 like,https://www.instagram.com/p/B6_Rf2Xhub5/
196,are_gutz,2020-01-07T03:03:50.000Z,So handsome,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
197,queenof_asians,2020-01-07T03:05:04.000Z,MARRY ME AND SING ME LULLABIES,Reply,https://www.instagram.com/p/B6_Rf2Xhub5/
